dates,globrad_MJDayM2,tmax_degC,tmin_degC,vappres_kPa,windspeed_ms,prec_mmDay,irrig_mmDay,densef_percent,height_percent,lai_percent,sai_percent
2006-06-21,18.576,29.1,17.1,1.84182,2.8,0.2,5,100,100,85.17383,100
2006-06-22,11.0592,22.3,14.2,1.59052,2,0,5,100,100,85.32347,100
2006-06-23,29.4624,27.6,13.6,1.69942,3.4,0,0,100,100,85.46822,100
2006-06-24,24.7104,30.3,15.3,2.00392,2.2,2.8,5,100,100,85.60818,100
2006-06-25,19.3536,29.9,16,1.96611,3,0,5,100,100,85.74342,100
2006-06-26,28.1664,27.6,16.4,1.90102,3.2,0,5,100,100,85.87403,100
2006-06-27,24.2784,28.9,16.4,1.8485,3.1,27.7,5,100,100,86.00008,100
2006-06-28,25.5744,28,16.6,2.04372,2.1,0,5,100,100,86.12166,100
2006-06-29,23.76,28.4,16.4,1.9427,2.2,4,5,100,100,86.23882,100
2006-06-30,28.8576,29.3,14.1,1.68192,3,0,0,100,100,86.35162,100
2006-07-01,29.2032,29.1,15.1,1.77253,3.3,0,5,100,100,86.46013,100
2006-07-02,29.2896,29.4,16.3,1.80397,3,0,5,100,100,86.56441,100
2006-07-03,26.4384,31.7,14.7,1.87457,2.5,0.7,5,100,100,86.6645,100
2006-07-04,26.2656,32.6,16,2.09199,2.2,0,5,100,100,86.76045,100
2006-07-05,22.2048,32.9,16,2.38421,2.4,5,5,100,100,86.85231,100
2006-07-06,13.9968,22.7,14.7,1.78764,3.1,10.7,5,100,100,86.94013,100
2006-07-07,12.7008,22.2,15,1.75134,1.6,4.5,5,100,100,87.02394,100
2006-07-08,29.4624,27.3,13.6,1.72017,3.1,0,5,100,100,87.10378,100
2006-07-09,19.6128,25.6,13.9,1.67171,2,0,5,100,100,87.17969,100
2006-07-10,29.2896,30.3,14.1,1.7254,2.8,0,5,100,100,87.2517,100
2006-07-11,27.8208,32.7,15.8,1.97993,2.4,0,5,100,100,87.31985,100
2006-07-12,22.6368,32.6,16.4,1.9955,2,0,5,100,100,87.38415,100
2006-07-13,20.4768,31.6,17.2,2.19179,2.1,0,5,100,100,87.44465,100
2006-07-14,26.6112,31.6,15.5,2.03005,2.7,0,5,100,100,87.50136,100
2006-07-15,27.9072,31.5,16.3,2.00437,3.8,0,5,100,100,87.5543,100
2006-07-16,27.0432,31.8,18.3,2.13508,2.9,0,5,100,100,87.60351,100
2006-07-17,29.9808,32.5,16.5,1.86596,3.5,0,5,100,100,87.64899,100
2006-07-18,27.9936,32.1,16.1,1.78126,3.3,14.6,5,100,100,87.69077,100
2006-07-19,28.5984,33.2,15.6,1.66486,2.8,0,5,100,100,87.72886,100
2006-07-20,26.0928,33.6,17.6,1.89992,2.7,0,5,100,100,87.76328,100
2006-07-21,26.5248,34.2,16.3,1.99541,2.2,0,0,100,100,87.79405,100
2006-07-22,20.5632,32.6,17.1,2.12585,2.7,0,5,100,100,87.82116,100
2006-07-23,26.0064,33,16.3,2.07544,2.3,0,5,100,100,87.84464,100
2006-07-24,27.4752,34.1,17.9,1.94642,2.4,0,5,100,100,87.86449,100
2006-07-25,24.0192,35.9,18.7,2.47977,2.5,0.3,5,100,100,87.88073,100
2006-07-26,18.9216,31.3,17.5,2.09013,1.9,0,5,100,100,87.89335,100
2006-07-27,24.624,33.4,16.5,1.86648,2.6,0,5,100,100,87.90236,100
2006-07-28,13.1328,26.1,16.7,1.66179,2.6,3.2,5,100,100,87.90776,100
2006-07-29,21.3408,29.1,14.8,1.84091,2.4,0,5,100,100,87.90956,100
2006-07-30,25.7472,31.5,15.5,1.82255,2.6,0,5,100,100,87.9095,100
2006-07-31,16.848,29.9,18.5,2.03887,1.9,2.2,5,100,100,87.90903,100
2006-08-01,12.7872,26.4,19.3,2.08868,3.6,1,5,100,100,87.90777,100
2006-08-02,26.0064,26.3,15.6,1.27028,5.3,6,5,100,100,87.90531,100
2006-08-03,11.5776,19.5,12.2,1.52951,2.8,9.2,5,100,100,87.90126,100
2006-08-04,13.5648,18.9,12.1,1.47234,2.6,9.7,5,100,100,87.89523,100
2006-08-05,17.1936,21.4,13.3,1.56174,3.2,1,5,100,100,87.88683,100
2006-08-06,8.208,19.3,11.8,1.42191,1.4,0,5,100,100,87.87566,100
2006-08-07,23.0688,24.6,10.8,1.55316,2.3,0,0,100,100,87.86136,100
2006-08-08,25.8336,26.5,11.1,1.46861,2.2,0,5,100,100,87.84354,100
2006-08-09,26.0064,25.9,12.7,1.46595,3.7,0,5,100,100,87.82182,100
2006-08-10,18.9216,23.9,12.7,1.35076,3.9,0,5,100,100,87.79585,100
2006-08-11,12.4416,21.5,13.1,1.28478,5,1.1,5,100,100,87.76527,100
2006-08-12,23.1552,20.1,11.1,1.23168,4.1,0.6,5,100,100,87.72971,100
2006-08-13,7.6896,15.4,10.9,1.27497,1,5.8,0,100,100,87.68885,100
2006-08-14,20.1312,21.4,7.7,1.24985,2.1,0,5,100,100,87.64233,100
2006-08-15,24.0192,24.1,7.2,1.24651,1.9,1.3,5,100,100,87.58984,100
2006-08-16,19.3536,24.8,13.7,1.74414,1.5,0.7,5,100,100,87.53105,100
2006-08-17,20.1312,29.2,13.3,1.55122,2.3,0.3,5,100,100,87.46566,100
2006-08-18,24.9696,25.5,13.4,1.42837,3.5,0,5,100,100,87.39336,100
2006-08-19,21.5136,27.1,14.1,1.76503,2.5,8.5,5,100,100,87.31387,100
2006-08-20,19.2672,23.9,16.2,1.76446,2.8,0.3,5,100,100,87.22692,100
2006-08-21,24.1056,23.9,10.9,1.31782,3.9,0,5,100,100,87.13223,100
2006-08-22,23.5872,24.7,13,1.38885,4.1,0,5,100,100,87.02955,100
2006-08-23,24.1056,25.7,10.5,1.40696,2.7,0,5,100,100,86.91865,100
2006-08-24,10.1952,19.3,11.9,1.34135,2.7,0,5,100,100,86.79929,100
2006-08-25,22.5504,22.3,8.9,1.1403,2.9,0,5,100,100,86.67126,100
2006-08-26,18.144,22.2,7.3,1.32274,2.4,3.4,5,100,100,86.53435,100
2006-08-27,21.3408,22.1,11.8,1.48282,3.6,0,5,100,100,86.38838,100
2006-08-28,3.7152,16.4,10.1,1.31263,0.8,14.5,5,100,100,86.23318,100
2006-08-29,8.8992,18.2,11.3,1.39987,2.4,10.6,5,100,100,86.06859,100
2006-08-30,18.9216,19.8,7.3,1.14007,3.1,0,5,100,100,85.89445,100
2006-08-31,23.0688,21.4,5.2,1.15761,1.9,0,5,100,100,85.71065,100
2006-09-01,22.5504,24.5,7.2,1.36497,1.8,0,5,100,100,85.51707,100
2006-09-02,10.9728,22.6,10,1.46227,1.1,0,5,100,100,85.3136,100
2006-09-03,15.984,27.1,15.2,1.88364,1.1,0,5,100,100,85.10017,100
2006-09-04,21.2544,28.7,13.8,2.02041,1.9,0,5,100,100,84.87671,100
2006-09-05,21.2544,28.3,14.6,1.96383,1.9,0,5,100,100,84.64317,100
2006-09-06,16.3296,27.2,13.9,1.85242,2,0,5,100,100,84.3995,100
2006-09-07,18.3168,28.6,14.3,1.86163,2.4,0,5,100,100,84.1457,100
2006-09-08,17.7984,24.6,15.1,1.85851,3,0,5,100,100,83.88176,100
2006-09-09,19.872,25,13.1,1.75737,2,0,5,100,100,83.60769,100
2006-09-10,16.2432,27.5,13.1,1.87341,1.8,0,5,100,100,83.32352,100
2006-09-11,13.1328,26.4,15.8,1.91883,1.7,2.7,5,100,100,83.0293,100
2006-09-12,18.7488,26.7,11.4,1.5611,1.9,0,5,100,100,82.72508,100
2006-09-13,16.2432,28,12.1,1.47021,1.6,0,5,100,100,82.41096,100
2006-09-14,6.3936,23.1,14.5,1.38345,1.2,0,5,100,100,82.08702,100
2006-09-15,12.2688,24.7,12,1.5407,2.1,1.8,5,100,100,81.75338,100
2006-09-16,15.12,25.3,10.2,1.55139,2.2,0.2,5,100,100,81.41015,100
2006-09-17,3.024,17.2,13.6,1.58907,0.8,7.6,5,100,100,81.05749,100
2006-09-18,6.8256,18.3,11.3,1.49198,1.4,0.7,5,100,100,80.69555,100
2006-09-19,17.28,22.9,10.4,1.50583,1.8,0,5,100,100,80.32452,100
2006-09-20,17.8848,23.6,9,1.49739,1.5,0,5,100,100,79.94456,100
2006-09-21,17.9712,27.6,9.8,1.68245,1.5,0,5,100,100,79.55591,100
2006-09-22,16.6752,27.2,10.6,1.62042,1.6,0,5,100,100,79.15876,100
2006-09-23,13.9968,24.8,11.6,1.58027,1.5,0,5,100,100,78.75336,100
2006-09-24,9.5904,26.3,15.6,1.6735,1.5,0,5,100,100,78.33996,100
2006-09-25,5.616,17.7,13,1.46659,2.7,3.7,5,100,100,77.91882,100
2006-09-26,10.0224,17.8,11.6,1.42701,1.7,1,5,100,100,77.49022,100
2006-09-27,13.6512,22,11.3,1.53259,1.6,0,5,100,100,77.05445,100
2006-09-28,15.7248,22,8.9,1.44647,1.7,0,5,100,100,76.61181,100
2006-09-29,15.8112,23.4,10.6,1.54685,1.7,0.2,5,100,100,76.16262,100
2006-09-30,12.96,23.9,13.8,1.79119,1.4,1.4,5,100,100,75.70721,100
2006-10-01,2.8512,17.6,15.1,1.69967,0.9,11.7,4.53,100,100,75.24591,100
2006-10-02,13.824,24.5,14.4,1.93635,1.1,0,5,100,100,74.7791,100
2006-10-03,5.8752,23.4,12.8,1.62367,2.9,10.1,5,100,100,74.30712,100
2006-10-04,12.7872,17.6,7,1.06284,2.6,0,5,100,100,73.83035,100
2006-10-05,16.1568,18.3,4.6,1.03982,1.9,0,5,100,100,73.34917,100
2006-10-06,12.1824,18.9,4.1,1.09476,1.2,3.4,5,100,100,72.86399,100
2006-10-07,14.4288,18.7,7.2,1.22007,2.8,0.6,5,100,100,72.37521,100
2006-10-08,14.5152,18.5,5.8,1.14293,1.4,0,5,100,100,71.88323,100
2006-10-09,14.4288,20.4,4.5,1.17278,1.2,0,5,100,100,71.38847,100
2006-10-10,12.6144,20.3,5.4,1.18535,1.2,0,5,100,100,70.89138,100
2006-10-11,8.7264,18.2,5.5,1.08453,1.3,0,5,100,100,70.39237,100
2006-10-12,13.4784,21.4,5.4,1.28699,1.2,0,5,100,100,69.89189,100
2006-10-13,13.3056,20,5.9,1.2761,1.8,0,5,100,100,69.3904,100
2006-10-14,10.8,18.7,5.8,1.26788,1.4,0.4,0,100,100,68.88834,100
2006-10-15,11.232,21.9,6.9,1.36647,1.2,0,0,100,100,68.38617,100
2006-10-16,13.3056,18.8,3,1.08962,1.6,0,0,100,100,67.88435,100
2006-10-17,12.8736,18,3.1,1.00442,1.5,0,0,100,100,67.38335,100
2006-10-18,7.5168,18.1,4.2,1.06597,1.1,0,0,100,100,66.88364,100
2006-10-19,7.5168,20.4,6.7,1.1088,1,0,0,100,100,66.38568,100
2006-10-20,10.5408,21.5,7.5,1.22138,0.9,0,0,100,100,65.88996,100
2006-10-21,11.664,21.3,9.5,1.3029,1.3,0,0,100,100,65.39693,100
2006-10-22,11.232,22.8,6.6,1.30979,1.1,0,0,100,100,64.90709,100
2006-10-23,4.9248,20.2,11.4,1.34864,0.8,15.2,0,100,100,64.4209,100
2006-10-24,8.5536,20.5,8.1,1.24119,2.3,0,0,100,100,63.93883,100
2006-10-25,10.1952,21.5,6.8,1.1655,1.3,0,5,100,100,63.46136,100
2006-10-26,8.7264,22.1,8.3,1.24772,1.5,0,0,100,100,62.98896,100
2006-10-27,7.1712,19.4,7.2,1.21997,1,0,0,100,100,62.52209,100
2006-10-28,8.208,20.8,10.6,1.43165,1,0,0,100,100,62.06122,100
2006-10-29,2.5056,17.8,9.5,1.31445,1.2,0,0,100,100,61.60681,100
2006-10-30,10.1088,17.9,5.2,1.18891,1.1,0,0,100,100,61.15931,100
2006-10-31,7.8624,16.4,4.6,1.00226,1.2,0,0,100,100,60.71918,100
2006-11-01,5.5296,14.4,1.3,0.75305,4.8,0,0,100,100,60.28686,100
2006-11-02,10.2816,10.7,-2.5,0.51183,1.6,0,0,100,100,59.86279,100
2006-11-03,9.8496,8.7,-4.2,0.45995,1,0,0,100,100,59.44741,100
2006-11-04,9.3312,9.2,-4,0.47332,1.3,0,0,100,100,59.04113,100
2006-11-05,8.8128,9.4,-4,0.47797,1.1,0,0,100,100,58.64437,100
2006-11-06,6.2208,10.8,-2.6,0.57367,0.9,0,0,100,100,58.25755,100
2006-11-07,8.208,14.1,-2.1,0.66059,1,0,0,100,100,57.88105,100
2006-11-08,7.344,12.6,-1.7,0.67453,0.9,0,0,100,100,57.51528,100
2006-11-09,3.6288,11.6,-0.3,0.74306,0.9,0,0,100,100,57.16061,100
2006-11-10,7.8624,12.1,0.6,0.83851,1.3,0,0,100,100,56.81741,100
2006-11-11,3.1968,9.7,-1.4,0.68906,0.9,1.4,0,100,100,56.48604,100
2006-11-12,5.7888,13.4,6.2,0.94997,3.1,0,0,100,100,56.16684,100
2006-11-13,4.32,11.1,1.8,0.73267,1.4,3,0,100,100,55.86016,100
2006-11-14,6.048,14.5,6.2,1.12584,0.8,0,0,100,100,55.5663,100
2006-11-15,7.2576,17.4,3.5,1.05001,1.4,0,0,100,100,55.28558,100
2006-11-16,6.1344,18.7,1.9,0.87198,1.1,0,0,100,100,55.01831,100
2006-11-17,3.3696,16.8,8,0.96516,0.9,0,0,100,100,54.76475,100
2006-11-18,5.5296,15.1,3.5,0.98467,1.4,0,0,100,100,54.52517,100
2006-11-19,5.0112,13,1.8,0.84698,1.6,5.4,0,100,100,54.29984,100
2006-11-20,4.32,10,2.6,0.80962,0.7,0,0,100,100,54.08899,100
2006-11-21,2.2464,8.8,3.3,0.76925,1.4,20.9,0,100,100,53.89284,100
2006-11-22,6.8256,8.3,0.6,0.66352,1.7,0,0,100,100,53.7116,100
2006-11-23,2.592,8.7,2.2,0.68921,1.4,0,0,100,100,53.54547,100
2006-11-24,5.4432,15.5,3,0.91084,1.5,0,0,100,100,53.39462,100
2006-11-25,4.32,18.1,4.3,1.01981,0.8,0,0,100,100,53.25921,100
2006-11-26,4.5792,17.6,4.6,1.003,1,0,0,100,100,53.13939,100
2006-11-27,5.4432,13.2,1.5,0.77511,1.3,0,0,100,100,53.03529,100
2006-11-28,5.7024,12.5,0.3,0.78819,0.9,0,0,100,100,52.94701,100
2006-11-29,2.3328,8.1,0.3,0.7012,0.8,0,0,100,100,52.87466,100
2006-11-30,5.616,11.1,0.4,0.78373,1.6,0,0,100,100,52.8183,100
2006-12-01,5.616,8.7,-1.6,0.64482,1,0,0,100,100,52.778,100
2006-12-02,4.9248,7.9,-2.3,0.57313,1.2,0,0,100,100,52.75381,100
2006-12-03,5.2704,12.1,2,0.68777,1.3,0,0,100,100,52.74574,100
2006-12-04,1.9872,9.6,2.9,0.84165,1,0,0,100,100,52.74574,100
2006-12-05,4.1472,13.3,4.4,1.00652,1.3,0,0,100,100,52.74574,100
2006-12-06,0.864,9.1,4.6,0.84276,2.3,6.3,0,100,100,52.74574,100
2006-12-07,4.9248,9.7,3.2,0.79587,1.9,0,0,100,100,52.74574,100
2006-12-08,2.3328,13.8,3.7,0.90999,3,15.2,0,100,100,52.74574,100
2006-12-09,1.9008,6.9,3.4,0.73335,1.9,4.7,0,100,100,52.74574,100
2006-12-10,4.1472,6.5,-0.1,0.59627,1.1,0.1,0,100,100,52.74574,100
2006-12-11,5.0112,4.1,-3,0.43736,2.2,0,0,100,100,52.74574,100
2006-12-12,3.1104,6.2,-1.2,0.55292,1.3,0,0,100,100,52.74574,100
2006-12-13,4.8384,6.1,-3.5,0.5616,1.3,0,0,100,100,52.74574,100
2006-12-14,4.8384,8,-2.9,0.60922,1.3,0,0,100,100,52.74574,100
2006-12-15,4.5792,7.7,-3.6,0.59783,0.9,0,0,100,100,52.74574,100
2006-12-16,4.4928,9.5,-3.4,0.62217,0.9,0,0,100,100,52.74574,100
2006-12-17,3.5424,7,-0.4,0.64891,0.8,0,0,100,100,52.74574,100
2006-12-18,2.16,5.7,0.3,0.58784,1.2,0,0,100,100,52.74574,100
2006-12-19,4.5792,3.6,-4.2,0.4851,0.9,0,0,100,100,52.74574,100
2006-12-20,4.4928,2.2,-5.2,0.45495,1.1,0,0,100,100,52.74574,100
2006-12-21,4.4928,1.1,-6.6,0.43026,0.9,0,0,100,100,52.74574,100
2006-12-22,4.4928,1.3,-7.7,0.41713,1.2,0,0,100,100,52.74574,100
2006-12-23,4.5792,1.3,-8.3,0.40874,0.9,0,0,100,100,52.74574,100
2006-12-24,4.5792,3.1,-7.8,0.45998,0.9,0,0,100,100,52.74574,100
2006-12-25,3.1968,-2.6,-8.8,0.3722,0.8,0,0,100,100,52.74574,100
2006-12-26,4.5792,1.9,-8.6,0.43204,0.8,0,0,100,100,52.74574,100
2006-12-27,4.752,6.2,-7.2,0.50673,0.7,0,0,100,100,52.74574,100
2006-12-28,4.4928,5.3,-6.5,0.46345,0.8,0,0,100,100,52.74574,100
2006-12-29,4.8384,5.4,-7.2,0.43347,1.1,0,0,100,100,52.74574,100
2006-12-30,4.32,7.1,-5.5,0.46667,1.2,0,0,100,100,52.74574,100
2006-12-31,5.0112,10.2,-1.6,0.64842,1.2,0,0,100,100,52.74574,100
2007-01-01,0.6048,7.7,2.2,0.80722,1.3,35.8,0,100,100,54.52928,100
2007-01-02,1.9872,5.9,1,0.65189,2.9,5.7,0,100,100,54.52928,100
2007-01-03,5.2704,6.6,1.9,0.65959,1.3,3.6,0,100,100,54.52928,100
2007-01-04,1.4688,5.4,1.3,0.67451,1.1,3.5,0,100,100,54.52928,100
2007-01-05,4.2336,8,-0.3,0.69391,1,0,0,100,100,54.52928,100
2007-01-06,5.2704,6.8,-1.8,0.6244,1.1,0.5,0,100,100,54.52928,100
2007-01-07,4.4064,8.6,1.7,0.76562,0.9,0,0,100,100,54.52928,100
2007-01-08,2.6784,7.2,1.5,0.74189,1.1,13.4,0,100,100,54.52928,100
2007-01-09,2.0736,8.4,3.6,0.85554,1.5,1.2,0,100,100,54.52928,100
2007-01-10,5.5296,11.3,1.6,0.90296,1.2,0,0,100,100,54.52928,100
2007-01-11,4.9248,10.3,1.6,0.82431,1,0.2,0,100,100,54.52928,100
2007-01-12,1.9872,11.7,2.7,0.75424,3.2,0,0,100,100,54.52928,100
2007-01-13,5.9616,11.1,-0.6,0.7565,1.1,0,0,100,100,54.52928,100
2007-01-14,5.616,9.9,-1.1,0.71192,1.3,0,0,100,100,54.52928,100
2007-01-15,4.32,9.2,-1,0.58955,1.7,0,0,100,100,54.52928,100
2007-01-16,4.4064,7.6,-1.4,0.58204,0.8,0,0,100,100,54.52928,100
2007-01-17,4.1472,9.4,-0.1,0.65278,1,0,0,100,100,54.52928,100
2007-01-18,1.0368,7,1.8,0.72529,0.9,19.1,0,100,100,54.52928,100
2007-01-19,3.7152,16.8,4.3,1.02622,3.7,0,0,100,100,54.52928,100
2007-01-20,6.1344,13.4,1.4,0.89932,1.4,0,0,100,100,54.52928,100
2007-01-21,3.8016,9.2,1.6,0.72032,3.1,0,0,100,100,54.52928,100
2007-01-22,3.9744,7.4,1.8,0.66474,1.6,0,0,100,100,54.52928,100
2007-01-23,3.3696,5.7,-0.1,0.64803,3.1,7.5,0,100,100,54.52928,100
2007-01-24,6.048,0.9,-4.7,0.39724,6.7,0,0,100,100,54.52928,100
2007-01-25,7.2576,-0.3,-6.6,0.34691,1.6,0,0,100,100,54.52928,100
2007-01-26,7.776,0.1,-7.3,0.35353,1.5,0,0,100,100,54.52928,100
2007-01-27,7.2576,2,-6.8,0.38879,0.9,0,0,100,100,54.52928,100
2007-01-28,8.0352,4.6,-5.2,0.47351,1.4,0,0,100,100,54.52928,100
2007-01-29,7.344,3.5,-6.2,0.45717,1.2,0,0,100,100,54.52928,100
2007-01-30,8.2944,6.8,-4.8,0.52736,1.4,0,0,100,100,54.52928,100
2007-01-31,8.4672,7,-5.2,0.53697,1.2,0,0,100,100,54.52928,100
2007-02-01,7.2576,5.1,-4.9,0.51579,0.9,0,0,100,100,54.52928,100
2007-02-02,8.2944,6.8,-4,0.57765,1.3,0,0,100,100,54.52928,100
2007-02-03,8.5536,7.9,-3.5,0.60339,1.1,0,0,100,100,54.52928,100
2007-02-04,9.1584,6.8,-4.6,0.55541,1.4,0,0,100,100,54.52928,100
2007-02-05,7.776,7.6,-3.6,0.5458,1.1,0,0,100,100,54.52928,100
2007-02-06,3.888,6.1,-2.1,0.58064,1.3,1.2,0,100,100,54.52928,100
2007-02-07,5.0976,7.2,-2,0.61245,1.2,0,0,100,100,54.52928,100
2007-02-08,2.592,4.7,0.9,0.64183,1.3,4.1,0,100,100,54.52928,100
2007-02-09,10.0224,11,-1.4,0.68752,1.3,0,0,100,100,54.52928,100
2007-02-10,3.6288,5.4,-2.3,0.53157,1.2,0,0,100,100,54.52928,100
2007-02-11,7.2576,13,-1,0.70458,1.8,5.7,0,100,100,54.52928,100
2007-02-12,1.3824,8.3,4,0.79457,1.6,15.3,0,100,100,54.52928,100
2007-02-13,4.4928,9.8,-0.4,0.65895,1.6,0,0,100,100,54.52928,100
2007-02-14,3.1968,7,-1.3,0.60005,1.5,0.5,0,100,100,54.52928,100
2007-02-15,11.4912,12.7,2.4,0.82202,1.4,0,0,100,100,54.52928,100
2007-02-16,11.9232,14.5,-0.4,0.68628,1.6,0,0,100,100,54.52928,100
2007-02-17,8.208,12.2,0,0.62958,1.4,0,0,100,100,54.52928,100
2007-02-18,9.3312,13.2,3.5,0.68015,1.6,0,0,100,100,54.52928,100
2007-02-19,11.7504,13.6,0.7,0.73078,1.1,0,0,100,100,54.52928,100
2007-02-20,12.7872,14.5,-1.2,0.64827,1.2,0,0,100,100,54.52928,100
2007-02-21,12.3552,14,-1.6,0.59888,1.6,0,0,100,100,54.52928,100
2007-02-22,12.6144,14.6,0.5,0.6534,2.1,0,0,100,100,54.52928,100
2007-02-23,10.7136,14,0.7,0.6996,1.4,0,0,100,100,54.52928,100
2007-02-24,6.2208,10.4,1.6,0.7382,1.5,6.2,0,100,100,54.52928,100
2007-02-25,2.4192,6.7,3.5,0.77329,1.4,7.1,0,100,100,54.52928,100
2007-02-26,4.4928,8.7,4.2,0.81395,2.5,1.9,0,100,100,54.52928,100
2007-02-27,6.2208,8.3,2.8,0.68771,1.5,8.2,0,100,100,54.52928,100
2007-02-28,8.5536,14.7,4.1,0.93052,2.5,1.8,0,100,100,54.52928,100
2007-03-01,2.16,9.4,3.3,0.79025,1,29,0,100,100,54.52928,100
2007-03-02,6.6528,11.2,6.8,0.93287,3.5,22.3,0,100,100,54.52928,100
2007-03-03,6.5664,14.8,4.6,0.96078,2.9,3.4,0,100,100,54.52928,100
2007-03-04,14.6016,16.9,0.5,0.75799,1.3,0,0,100,100,54.52928,100
2007-03-05,6.48,11.1,4.3,0.73314,3.1,0,0,100,100,54.52928,100
2007-03-06,12.1824,17.4,2,0.77759,2.2,5.2,0,100,100,54.52928,100
2007-03-07,12.3552,15,8,0.99872,2.2,0.5,0,100,100,54.52928,100
2007-03-08,10.1088,13.4,3.3,0.81271,3,0,0,100,100,54.52928,100
2007-03-09,13.6512,12.7,0.9,0.66249,3.7,0,0,100,100,54.52928,100
2007-03-10,15.984,11.7,1.2,0.58416,5.1,0,0,100,100,54.52928,100
2007-03-11,16.848,13.7,-1.8,0.59954,1.6,0,0,100,100,54.52928,100
2007-03-12,17.0208,16.6,-0.5,0.73024,1.8,0,0,100,100,54.52928,100
2007-03-13,17.1936,18,0.6,0.69094,2.1,0,0,100,100,54.52928,100
2007-03-14,17.4528,17.4,0.6,0.71196,2.1,0,0,100,100,54.52928,100
2007-03-15,17.6256,18.2,2.2,0.76551,2,0,0,100,100,54.52928,100
2007-03-16,17.4528,18,2.4,0.78633,2.3,0,0,100,100,54.52928,100
2007-03-17,14.688,15.6,2.8,0.75297,3,0,0,100,100,54.52928,100
2007-03-18,15.6384,17.9,2.2,0.89251,3.6,2.6,0,100,100,54.52928,100
2007-03-19,11.3184,9.5,0.6,0.6188,6.4,0,0,100,100,54.52928,100
2007-03-20,11.3184,4.3,0.7,0.50471,5.8,0,0,100,100,54.52928,100
2007-03-21,16.5888,7.7,-1.2,0.45947,4.1,0,0,100,100,54.52928,100
2007-03-22,10.8864,6.4,-2.8,0.4503,3.7,0,0,100,100,54.52928,100
2007-03-23,7.4304,5.1,1.2,0.57017,3.5,0.3,0,100,100,54.52928,100
2007-03-24,14.8608,8,-0.3,0.53088,2.3,0,0,100,100,54.52928,100
2007-03-25,16.6752,12.9,-2,0.61878,2.1,0,0,100,100,54.52928,100
2007-03-26,18.8352,17,-0.3,0.79069,2.4,0,0,100,100,54.52928,100
2007-03-27,13.7376,15.2,2.4,0.63083,1.4,0,0,100,100,54.52928,100
2007-03-28,20.4768,16.7,0.5,0.61557,1.6,0,0,100,100,54.52928,100
2007-03-29,19.44,16.5,2.8,0.66347,2.1,0,0,100,100,54.52928,100
2007-03-30,14.688,15.1,3.7,0.70142,4.5,0,0,100,100,54.52928,100
2007-03-31,19.872,14,-0.3,0.68121,2.4,0,0,100,100,54.52928,100
2007-04-01,15.8112,18,2.3,0.67275,2.2,0,0,100,100,54.52928,100
2007-04-02,20.0448,20.7,3.3,0.74785,1.6,0,0,100,100,54.52928,100
2007-04-03,15.8112,18,6.3,0.80951,3.5,1.4,0,100,100,54.52928,100
2007-04-04,14.8608,15.3,4.1,0.89642,3.3,4.7,0,100,100,54.52928,100
2007-04-05,22.1184,16.4,1.7,0.84662,3.2,0,0,100,100,54.52928,100
2007-04-06,21.9456,18.3,3.1,0.87724,2.8,0,0,100,100,54.52928,100
2007-04-07,21.5136,21.6,4.5,0.93483,2.3,0,0,100,100,54.52928,100
2007-04-08,22.2912,19.3,6.4,0.99452,2.8,0,0,100,100,54.52928,100
2007-04-09,22.5504,21.6,5.8,0.95829,2,0,0,100,100,54.52928,100
2007-04-10,23.0688,22.6,5.5,0.8843,1.8,0,0,100,100,54.52928,100
2007-04-11,23.4144,22.9,6.2,0.91519,2.5,0,0,100,100,54.52928,100
2007-04-12,20.4768,24.8,8.4,0.86824,2.1,0,0,100,100,54.52928,100
2007-04-13,17.4528,23.5,8.5,0.83864,3.1,0,0,100,100,54.52928,100
2007-04-14,21.6864,25.7,7.9,0.91472,1.4,0,0,100,100,54.52928,100
2007-04-15,24.0192,26.9,6.6,0.95035,2,0,0,100,100,54.52928,100
2007-04-16,23.328,26.1,8.1,1.00043,2.2,0,0,100,100,54.52928,100
2007-04-17,23.8464,25.8,8.8,1.04813,2.2,0,0,100,100,54.52928,100
2007-04-18,21.7728,24.3,8.5,1.06454,3.3,0,0,100,100,54.52928,100
2007-04-19,23.5008,21.3,7.6,1.0812,2.5,0,0,100,100,54.52928,100
2007-04-20,24.1056,23.9,7.5,1.09983,2.8,0,0,100,100,54.52928,100
2007-04-21,24.1056,25,7.8,1.08555,2.3,0,0,100,100,54.52928,100
2007-04-22,24.9696,26,7.2,1.03036,2.1,0,0,100,100,54.52928,100
2007-04-23,24.7968,27.1,8.8,1.09301,1.6,0,0,100,100,54.52928,100
2007-04-24,24.8832,27.5,9.9,1.1383,1.9,0,0,100,100,65.08134,100
2007-04-25,24.1056,28.1,9.4,1.15021,2.2,0.5,0,100,100,67.51988,100
2007-04-26,21.0816,26.8,14.4,1.50221,2.6,1,0,100,100,69.19921,100
2007-04-27,15.552,22.8,12.1,1.3015,2,0,0,100,100,70.52007,100
2007-04-28,25.4016,24.5,10.4,1.20733,3.2,0,0,100,100,71.62517,100
2007-04-29,24.1056,25.1,10.3,1.21006,3,1.2,0,100,100,72.58369,100
2007-04-30,23.5008,23.8,10.8,1.258,2.7,0,0,100,100,73.435,100
2007-05-01,14.1696,21.2,10.8,1.2775,1.6,0.4,0,100,100,74.20385,100
2007-05-02,12.8736,18,7.9,0.99194,3.1,0,0,100,100,74.90693,100
